mi,di,type
395,8,4
395,25,4
395,31,2
395,31,3
395,46,2
395,46,4
395,53,4
395,76,2
395,76,4
395,107,3
395,114,2
395,149,2
395,154,2
395,155,3
395,158,3
395,172,2
395,173,2
395,175,2
395,178,2
395,182,4
395,185,3
395,195,3
395,199,4
395,202,2
395,206,0
395,206,3
395,206,4
395,210,4
395,217,3
395,232,4
395,246,4
395,256,4
395,261,4
396,28,0
396,30,4
396,31,3
396,46,0
396,46,4
396,49,3
396,51,4
396,52,4
396,76,4
396,97,3
396,102,2
396,107,3
396,108,3
396,114,2
396,135,4
396,185,4
396,206,4
396,210,4
396,217,4
396,227,4
396,229,4
396,251,1
397,13,2
397,19,3
397,23,3
397,23,4
397,26,3
397,28,4
397,31,2
397,31,0
397,31,3
397,31,4
397,34,4
397,45,0
397,46,1
397,46,3
397,46,4
397,48,3
397,49,3
397,49,4
397,53,2
397,64,0
397,75,4
397,76,3
397,76,4
397,83,2
397,89,2
397,97,4
397,102,3
397,102,4
397,103,2
397,103,4
397,106,0
397,107,3
397,108,2
397,108,3
397,108,4
397,111,2
397,114,2
397,136,3
397,146,4
397,147,4
397,148,3
397,169,3
397,172,4
397,182,2
397,183,4
397,186,0
397,199,4
397,206,3
397,206,4
397,210,4
397,216,3
397,217,2
397,217,0
397,217,3
397,217,4
397,227,2
397,227,1
397,227,3
397,229,2
397,231,4
397,232,3
397,232,4
397,257,4
397,258,2
397,259,2
398,36,3
398,45,4
398,46,2
398,49,3
398,78,3
398,169,4
399,7,3
399,31,3
399,46,3
399,61,4
399,102,3
399,232,3
400,8,4
400,27,4
400,36,2
400,46,4
400,118,3
400,143,0
400,207,2
401,5,4
401,49,3
401,76,3
401,102,4
401,107,4
401,108,3
401,113,4
401,119,4
401,169,4
401,218,4
401,229,4
401,232,3
402,6,3
402,7,3
402,7,4
402,28,0
402,28,3
402,28,4
402,31,2
402,31,3
402,31,4
402,36,2
402,37,3
402,38,4
402,39,4
402,43,3
402,46,2
402,46,3
402,46,4
402,49,3
402,49,4
402,51,0
402,51,3
402,52,4
402,53,3
402,56,3
402,59,4
402,76,3
402,76,4
402,83,2
402,83,3
402,92,4
402,102,3
402,108,0
402,108,3
402,119,4
402,138,3
402,155,2
402,162,3
402,169,2
402,169,3
402,169,4
402,175,2
402,175,4
402,185,2
402,185,3
402,190,3
402,206,4
402,216,3
402,217,4
402,218,2
402,218,3
402,232,3
402,232,4
402,239,2
402,239,3
402,261,2
402,261,3
402,261,4
403,13,2
403,13,3
403,15,3
403,31,4
403,46,3
403,46,4
403,49,3
403,49,4
403,64,3
403,70,2
403,83,3
403,97,3
403,103,4
403,108,3
403,108,4
403,114,4
403,124,4
403,126,0
403,143,4
403,169,2
403,169,3
403,169,4
403,181,4
403,186,3
403,202,4
403,205,3
403,206,3
403,206,4
403,214,3
403,214,4
403,215,0
403,217,3
403,229,2
403,232,3
403,232,4
403,235,3
403,243,3
404,4,2
404,7,3
404,21,3
404,28,0
404,28,4
404,31,3
404,31,4
404,35,4
404,36,2
404,36,3
404,38,3
404,46,4
404,55,3
404,57,1
404,61,0
404,61,3
404,76,3
404,76,4
404,80,4
404,87,4
404,92,2
404,92,3
404,93,4
404,97,3
404,102,1
404,113,4
404,117,2
404,143,3
404,152,3
404,160,2
404,162,3
404,169,3
404,169,4
404,171,2
404,186,2
404,190,3
404,202,4
404,206,4
404,210,4
404,218,3
404,218,4
404,232,3
404,233,3
404,233,4
404,253,2
404,261,4
405,5,4
405,17,4
405,38,3
405,46,2
405,46,3
405,46,4
405,76,3
405,93,4
405,97,4
405,108,4
405,130,4
405,132,4
405,190,2
405,192,2
405,212,2
405,217,4
405,244,4
405,253,2
405,253,4
405,261,4
