mi,di,type
386,197,4
387,30,4
387,83,4
388,3,4
388,30,4
388,112,4
392,1,4
392,8,4
392,41,4
392,155,4
393,5,4
394,8,4
395,1,4
395,13,4
395,115,4
396,199,4
397,8,4
397,18,4
397,30,4
397,31,4
397,38,4
397,42,4
397,83,4
397,201,4
398,8,4
398,30,4
398,31,4
398,38,4
398,42,4
398,83,4
398,201,4
399,4,4
399,24,4
399,35,4
399,36,4
399,47,4
399,54,4
399,198,4
400,4,4
400,24,4
400,35,4
400,54,4
400,198,4
401,4,4
401,35,4
401,54,4
401,198,4
402,5,4
402,194,4
402,199,4
403,36,4
403,81,4
403,245,4
404,36,4
404,81,4
404,245,4
405,1,4
405,5,4
405,64,4
405,100,4
405,159,4
405,249,4
406,5,4
406,8,4
406,254,4
406,256,4
407,10,4
407,35,4
407,38,4
407,39,4
407,83,4
407,143,4
407,165,4
407,174,4
407,197,4
408,8,4
408,66,4
408,104,4
408,107,4
409,10,4
409,35,4
409,38,4
409,39,4
409,83,4
409,143,4
409,165,4
409,197,4
410,2,4
410,100,4
